customer_id,first_name,last_name,email,signup_date,region_code,loyalty_tier
2324,Customer2324,LN2324,customer2324@shopmail.com,2024-01-21,P,Gold
2325,Customer2325,LN2325,customer2325@shopmail.com,2024-05-08,MW,Silver
2326,Customer2326,LN2326,customer2326@shopmail.com,2024-08-04,P,Bronze
2327,Customer2327,LN2327,customer2327@shopmail.com,2023-01-29,SE,Gold
2328,Customer2328,LN2328,customer2328@shopmail.com,2022-07-13,W,Bronze
2329,Customer2329,LN2329,customer2329@shopmail.com,2022-01-31,MW,Bronze
2330,Customer2330,LN2330,customer2330@shopmail.com,2022-06-18,SE,Bronze
2331,Customer2331,LN2331,customer2331@shopmail.com,2022-03-16,SE,Bronze
2332,Customer2332,LN2332,customer2332@shopmail.com,2024-09-16,MW,Gold
2333,Customer2333,LN2333,customer2333@shopmail.com,2022-11-05,UNK,Bronze
2334,Customer2334,LN2334,customer2334@shopmail.com,2024-08-04,SE,Silver
2335,Customer2335,LN2335,customer2335@shopmail.com,2023-09-29,MW,Bronze
2336,Customer2336,LN2336,customer2336@shopmail.com,2023-09-12,NE,Gold
2337,Customer2337,LN2337,customer2337@shopmail.com,2023-06-08,P,Silver
2338,Customer2338,LN2338,customer2338@shopmail.com,2024-07-31,MW,Bronze
2339,Customer2339,LN2339,customer2339@shopmail.com,2022-02-19,NE,Bronze
2340,Customer2340,LN2340,customer2340@shopmail.com,2022-04-17,SW,Gold
2341,Customer2341,LN2341,customer2341@shopmail.com,2023-05-02,P,Silver
2342,Customer2342,LN2342,customer2342@shopmail.com,2023-03-30,MW,Bronze
2343,Customer2343,LN2343,customer2343@shopmail.com,2023-09-20,P,Gold
2344,Customer2344,LN2344,customer2344@shopmail.com,2024-04-28,SW,Bronze
2345,Customer2345,LN2345,customer2345@shopmail.com,2023-11-07,W,Bronze
2346,Customer2346,LN2346,customer2346@shopmail.com,2022-10-24,SE,Silver
2347,Customer2347,LN2347,missing_2347@shopmail.com,2023-01-12,NE,Bronze
2348,Customer2348,LN2348,customer2348@shopmail.com,2024-05-15,MW,Bronze
2349,Customer2349,LN2349,customer2349@shopmail.com,2022-08-20,P,Bronze
2350,Customer2350,LN2350,customer2350@shopmail.com,2023-08-03,W,Bronze
2351,Customer2351,LN2351,customer2351@shopmail.com,2023-09-12,W,Bronze
2352,Customer2352,LN2352,customer2352@shopmail.com,2024-05-12,P,Bronze
2353,Customer2353,LN2353,customer2353@shopmail.com,2024-04-01,MW,Gold
2354,Customer2354,LN2354,customer2354@shopmail.com,2023-06-19,SE,Silver
2355,Customer2355,LN2355,customer2355@shopmail.com,2022-12-22,P,Bronze
2356,Customer2356,LN2356,customer2356@shopmail.com,2023-02-28,SW,Bronze
2357,Customer2357,LN2357,customer2357@shopmail.com,2023-04-19,SE,Silver
2358,Customer2358,LN2358,customer2358@shopmail.com,2022-09-10,SE,Bronze
2359,Customer2359,LN2359,customer2359@shopmail.com,2023-12-21,P,Bronze
2360,Customer2360,LN2360,customer2360@shopmail.com,2022-08-28,NE,Silver
2361,Customer2361,LN2361,customer2361@shopmail.com,2024-01-16,NE,Bronze
2362,Customer2362,LN2362,customer2362@shopmail.com,2024-05-14,W,Silver
2363,Customer2363,LN2363,customer2363@shopmail.com,2025-01-11,NE,Gold
2364,Customer2364,LN2364,customer2364@shopmail.com,2022-05-17,SE,Silver
2365,Customer2365,LN2365,customer2365@shopmail.com,2024-05-23,P,Bronze
2366,Customer2366,LN2366,customer2366@shopmail.com,2022-04-09,MW,Bronze
2367,Customer2367,LN2367,customer2367@shopmail.com,2023-01-23,W,Bronze
2368,Customer2368,LN2368,customer2368@shopmail.com,2022-07-22,MW,Silver
2369,Customer2369,LN2369,customer2369@shopmail.com,2022-07-06,NE,Gold
2370,Customer2370,LN2370,customer2370@shopmail.com,2022-07-21,SE,Gold
2371,Customer2371,LN2371,customer2371@shopmail.com,2022-02-20,W,Bronze
2372,Customer2372,LN2372,customer2372@shopmail.com,2024-08-04,NE,Silver
2373,Customer2373,LN2373,customer2373@shopmail.com,2022-03-12,SW,Silver
2374,Customer2374,LN2374,customer2374@shopmail.com,2023-04-04,MW,Silver
2375,Customer2375,LN2375,customer2375@shopmail.com,2024-03-15,MW,Silver
2376,Customer2376,LN2376,customer2376@shopmail.com,2025-02-12,P,Bronze
2377,Customer2377,LN2377,customer2377@shopmail.com,2024-09-08,SW,Bronze
2378,Customer2378,LN2378,customer2378@shopmail.com,2022-06-07,SW,Gold
2379,Customer2379,LN2379,customer2379@shopmail.com,2025-02-09,MW,Bronze
2380,Customer2380,LN2380,customer2380@shopmail.com,2024-01-22,MW,Bronze
2381,Customer2381,LN2381,customer2381@shopmail.com,2022-07-26,W,Bronze
2382,Customer2382,LN2382,customer2382@shopmail.com,2023-06-01,NE,Bronze
2383,Customer2383,LN2383,customer2383@shopmail.com,2024-11-21,SE,Gold
2384,Customer2384,LN2384,customer2384@shopmail.com,2023-03-28,SW,Bronze
2385,Customer2385,LN2385,customer2385@shopmail.com,2022-07-31,SW,Bronze
2386,Customer2386,LN2386,customer2386@shopmail.com,2024-10-03,NE,Silver
2387,Customer2387,LN2387,customer2387@shopmail.com,2024-12-31,W,Silver
2388,Customer2388,LN2388,customer2388@shopmail.com,2025-01-26,SW,Bronze
2389,Customer2389,LN2389,customer2389@shopmail.com,2025-01-04,SE,Bronze
2390,Customer2390,LN2390,customer2390@shopmail.com,2024-09-30,W,Bronze
2391,Customer2391,LN2391,customer2391@shopmail.com,2023-06-07,P,Bronze
2392,Customer2392,LN2392,customer2392@shopmail.com,2022-08-10,MW,Bronze
2393,Customer2393,LN2393,customer2393@shopmail.com,2023-12-11,SE,Bronze
2394,Customer2394,LN2394,customer2394@shopmail.com,2022-09-11,SE,Silver
2395,Customer2395,LN2395,customer2395@shopmail.com,2023-06-29,SW,Gold
2396,Customer2396,LN2396,customer2396@shopmail.com,2024-01-25,NE,Gold
2397,Customer2397,LN2397,customer2397@shopmail.com,2024-12-24,MW,Bronze
2398,Customer2398,LN2398,customer2398@shopmail.com,2022-11-29,NE,Bronze
2399,Customer2399,LN2399,customer2399@shopmail.com,2022-10-17,NE,Gold
2400,Customer2400,LN2400,customer2400@shopmail.com,2024-04-24,MW,Silver
2401,Customer2401,LN2401,customer2401@shopmail.com,2022-01-08,W,Silver
2402,Customer2402,LN2402,customer2402@shopmail.com,2023-10-14,P,Bronze
2403,Customer2403,LN2403,customer2403@shopmail.com,2024-05-07,NE,Bronze
2404,Customer2404,LN2404,customer2404@shopmail.com,2023-09-26,SE,Silver
2405,Customer2405,LN2405,customer2405@shopmail.com,2023-03-18,MW,Silver
2406,Customer2406,LN2406,customer2406@shopmail.com,2024-08-10,SW,Bronze
2407,Customer2407,LN2407,customer2407@shopmail.com,2023-03-03,P,Gold
2408,Customer2408,LN2408,customer2408@shopmail.com,2024-03-28,W,Silver
2409,Customer2409,LN2409,customer2409@shopmail.com,2023-06-18,SW,Silver
2410,Customer2410,LN2410,customer2410@shopmail.com,2022-01-31,NE,Bronze
2411,Customer2411,LN2411,customer2411@shopmail.com,2023-09-03,NE,Silver
2412,Customer2412,LN2412,customer2412@shopmail.com,2022-02-26,NE,Silver
2413,Customer2413,LN2413,customer2413@shopmail.com,2024-12-06,SW,Bronze
2414,Customer2414,LN2414,customer2414@shopmail.com,2023-11-23,SE,Silver
2415,Customer2415,LN2415,customer2415@shopmail.com,2023-03-04,SE,Silver
2416,Customer2416,LN2416,customer2416@shopmail.com,2023-07-14,W,Silver
2417,Customer2417,LN2417,customer2417@shopmail.com,2023-12-14,W,Bronze
2418,Customer2418,LN2418,customer2418@shopmail.com,2022-10-27,MW,Gold
2419,Customer2419,LN2419,customer2419@shopmail.com,2022-11-28,P,Bronze
2420,Customer2420,LN2420,customer2420@shopmail.com,2023-04-27,W,Bronze
2421,Customer2421,LN2421,customer2421@shopmail.com,2022-10-25,UNK,Bronze
2422,Customer2422,LN2422,customer2422@shopmail.com,2024-05-21,P,Bronze
2423,Customer2423,LN2423,customer2423@shopmail.com,2022-04-30,SE,Bronze
2424,Customer2424,LN2424,customer2424@shopmail.com,2024-08-08,W,Bronze
2425,Customer2425,LN2425,customer2425@shopmail.com,2023-02-05,P,Silver
2426,Customer2426,LN2426,customer2426@shopmail.com,2023-10-08,P,Bronze
2427,Customer2427,LN2427,customer2427@shopmail.com,2022-07-01,SW,Gold
2428,Customer2428,LN2428,customer2428@shopmail.com,2023-03-20,W,Bronze
2429,Customer2429,LN2429,customer2429@shopmail.com,2024-05-17,P,Silver
2430,Customer2430,LN2430,customer2430@shopmail.com,2022-11-08,P,Gold
2431,Customer2431,LN2431,customer2431@shopmail.com,2022-06-02,P,Silver
2432,Customer2432,LN2432,customer2432@shopmail.com,2023-08-24,W,Silver
2433,Customer2433,LN2433,customer2433@shopmail.com,2022-07-06,MW,Silver
2434,Customer2434,LN2434,customer2434@shopmail.com,2022-12-28,W,Bronze
2435,Customer2435,LN2435,customer2435@shopmail.com,2023-06-03,MW,Bronze
2436,Customer2436,LN2436,customer2436@shopmail.com,2023-10-11,W,Bronze
2437,Customer2437,LN2437,customer2437@shopmail.com,2024-01-06,W,Bronze
2438,Customer2438,LN2438,customer2438@shopmail.com,2024-02-18,P,Bronze
2439,Customer2439,LN2439,customer2439@shopmail.com,2024-08-28,SW,Bronze
2440,Customer2440,LN2440,customer2440@shopmail.com,2022-03-17,MW,Gold
2441,Customer2441,LN2441,customer2441@shopmail.com,2023-02-21,NE,Gold
2442,Customer2442,LN2442,customer2442@shopmail.com,2022-01-02,SW,Silver
2443,Customer2443,LN2443,customer2443@shopmail.com,2022-01-11,SW,Silver
2444,Customer2444,LN2444,customer2444@shopmail.com,2022-09-02,SW,Bronze
2445,Customer2445,LN2445,customer2445@shopmail.com,2023-11-19,W,Bronze
2446,Customer2446,LN2446,customer2446@shopmail.com,2024-10-25,P,Silver
2447,Customer2447,LN2447,customer2447@shopmail.com,2024-06-08,NE,Silver
2448,Customer2448,LN2448,customer2448@shopmail.com,2024-01-14,MW,Bronze
2449,Customer2449,LN2449,missing_2449@shopmail.com,2024-06-13,W,Bronze
2450,Customer2450,LN2450,customer2450@shopmail.com,2022-07-17,W,Bronze
2451,Customer2451,LN2451,customer2451@shopmail.com,2024-08-23,W,Bronze
2452,Customer2452,LN2452,customer2452@shopmail.com,2024-10-20,W,Bronze
2453,Customer2453,LN2453,customer2453@shopmail.com,2022-04-20,P,Bronze
2454,Customer2454,LN2454,customer2454@shopmail.com,2023-06-25,P,Silver
2455,Customer2455,LN2455,customer2455@shopmail.com,2024-08-12,SW,Gold
2456,Customer2456,LN2456,customer2456@shopmail.com,2023-07-02,SE,Silver
2457,Customer2457,LN2457,customer2457@shopmail.com,2024-08-24,SW,Silver
2458,Customer2458,LN2458,customer2458@shopmail.com,2024-12-11,W,Silver
2459,Customer2459,LN2459,customer2459@shopmail.com,2023-06-30,NE,Bronze
2460,Customer2460,LN2460,customer2460@shopmail.com,2022-03-10,W,Silver
2461,Customer2461,LN2461,customer2461@shopmail.com,2023-01-27,SW,Bronze
2462,Customer2462,LN2462,customer2462@shopmail.com,2022-09-05,P,Silver
2463,Customer2463,LN2463,customer2463@shopmail.com,2023-06-30,SE,Bronze
2464,Customer2464,LN2464,customer2464@shopmail.com,2023-11-05,P,Gold
2465,Customer2465,LN2465,customer2465@shopmail.com,2023-06-18,MW,Gold
2466,Customer2466,LN2466,customer2466@shopmail.com,2022-08-13,SW,Bronze
2467,Customer2467,LN2467,customer2467@shopmail.com,2022-12-13,SW,Bronze
2468,Customer2468,LN2468,customer2468@shopmail.com,2024-02-21,SW,Bronze
2469,Customer2469,LN2469,customer2469@shopmail.com,2022-02-01,P,Silver
2470,Customer2470,LN2470,customer2470@shopmail.com,2022-09-04,SE,Silver
2471,Customer2471,LN2471,customer2471@shopmail.com,2024-10-23,W,Bronze
2472,Customer2472,LN2472,customer2472@shopmail.com,2022-04-25,P,Silver
2473,Customer2473,LN2473,customer2473@shopmail.com,2023-04-22,SE,Bronze
2474,Customer2474,LN2474,customer2474@shopmail.com,2022-08-27,SE,Bronze
2475,Customer2475,LN2475,customer2475@shopmail.com,2022-05-01,MW,Bronze
2476,Customer2476,LN2476,customer2476@shopmail.com,2023-05-02,W,Silver
2477,Customer2477,LN2477,customer2477@shopmail.com,2023-08-23,P,Bronze
2478,Customer2478,LN2478,customer2478@shopmail.com,2022-07-22,W,Bronze
2479,Customer2479,LN2479,customer2479@shopmail.com,2022-03-31,W,Bronze
2480,Customer2480,LN2480,customer2480@shopmail.com,2022-06-04,MW,Gold
2481,Customer2481,LN2481,customer2481@shopmail.com,2024-01-20,SW,Silver
2482,Customer2482,LN2482,customer2482@shopmail.com,2024-09-16,SE,Gold
2483,Customer2483,LN2483,missing_2483@shopmail.com,2022-07-27,MW,Silver
2484,Customer2484,LN2484,customer2484@shopmail.com,2023-01-04,SE,Silver
2485,Customer2485,LN2485,customer2485@shopmail.com,2023-01-31,NE,Bronze
2486,Customer2486,LN2486,customer2486@shopmail.com,2023-02-19,P,Silver
2487,Customer2487,LN2487,customer2487@shopmail.com,2022-10-08,W,Bronze
2488,Customer2488,LN2488,customer2488@shopmail.com,2022-03-05,SW,Bronze
2489,Customer2489,LN2489,customer2489@shopmail.com,2023-08-27,NE,Bronze
2490,Customer2490,LN2490,customer2490@shopmail.com,2023-02-15,NE,Bronze
2491,Customer2491,LN2491,customer2491@shopmail.com,2023-01-29,NE,Gold
2492,Customer2492,LN2492,customer2492@shopmail.com,2022-11-01,W,Gold
2493,Customer2493,LN2493,customer2493@shopmail.com,2024-12-04,SE,Silver
2494,Customer2494,LN2494,customer2494@shopmail.com,2023-12-04,SE,Bronze
2495,Customer2495,LN2495,customer2495@shopmail.com,2023-04-27,P,Gold
2496,Customer2496,LN2496,customer2496@shopmail.com,2022-08-25,P,Silver
2497,Customer2497,LN2497,customer2497@shopmail.com,2024-07-10,W,Bronze
2498,Customer2498,LN2498,customer2498@shopmail.com,2024-10-18,SE,Silver
2499,Customer2499,LN2499,customer2499@shopmail.com,2022-02-07,SW,Silver
2500,Customer2500,LN2500,customer2500@shopmail.com,2024-12-05,SE,Bronze
2501,Customer2501,LN2501,customer2501@shopmail.com,2024-03-15,P,Silver
2502,Customer2502,LN2502,customer2502@shopmail.com,2022-04-25,NE,Silver
2503,Customer2503,LN2503,customer2503@shopmail.com,2024-05-16,W,Bronze
2504,Customer2504,LN2504,customer2504@shopmail.com,2022-05-04,SW,Bronze
2505,Customer2505,LN2505,customer2505@shopmail.com,2022-02-28,W,Silver
2506,Customer2506,LN2506,customer2506@shopmail.com,2022-05-13,MW,Silver
2507,Customer2507,LN2507,customer2507@shopmail.com,2023-06-13,NE,Gold
2508,Customer2508,LN2508,customer2508@shopmail.com,2023-12-14,W,Silver
2509,Customer2509,LN2509,customer2509@shopmail.com,2023-04-14,SW,Silver
2510,Customer2510,LN2510,customer2510@shopmail.com,2022-05-21,MW,Silver
2511,Customer2511,LN2511,customer2511@shopmail.com,2022-08-18,MW,Silver
2512,Customer2512,LN2512,customer2512@shopmail.com,2024-09-07,MW,Silver
2513,Customer2513,LN2513,customer2513@shopmail.com,2025-01-12,MW,Bronze
2514,Customer2514,LN2514,customer2514@shopmail.com,2024-05-17,SE,Silver
2515,Customer2515,LN2515,customer2515@shopmail.com,2022-04-29,SE,Silver
2516,Customer2516,LN2516,customer2516@shopmail.com,2024-07-31,SE,Silver
2517,Customer2517,LN2517,customer2517@shopmail.com,2024-03-06,NE,Gold
2518,Customer2518,LN2518,customer2518@shopmail.com,2023-08-28,P,Silver
2519,Customer2519,LN2519,customer2519@shopmail.com,2022-06-14,SE,Bronze
2520,Customer2520,LN2520,customer2520@shopmail.com,2025-02-20,NE,Bronze
2521,Customer2521,LN2521,customer2521@shopmail.com,2023-05-24,NE,Bronze
2522,Customer2522,LN2522,customer2522@shopmail.com,2022-02-20,P,Bronze
2523,Customer2523,LN2523,customer2523@shopmail.com,2022-08-30,MW,Bronze
2524,Customer2524,LN2524,customer2524@shopmail.com,2023-04-07,SE,Bronze
2525,Customer2525,LN2525,customer2525@shopmail.com,2022-03-13,MW,Bronze
2526,Customer2526,LN2526,customer2526@shopmail.com,2023-01-08,NE,Bronze
2527,Customer2527,LN2527,customer2527@shopmail.com,2023-06-23,SE,Silver
2528,Customer2528,LN2528,customer2528@shopmail.com,2024-12-26,SE,Silver
2529,Customer2529,LN2529,customer2529@shopmail.com,2022-04-10,W,Bronze
2530,Customer2530,LN2530,customer2530@shopmail.com,2023-10-26,NE,Bronze
2531,Customer2531,LN2531,customer2531@shopmail.com,2024-11-19,MW,Bronze
2532,Customer2532,LN2532,customer2532@shopmail.com,2024-07-16,W,Bronze
2533,Customer2533,LN2533,customer2533@shopmail.com,2024-11-29,P,Bronze
2534,Customer2534,LN2534,customer2534@shopmail.com,2022-07-15,SW,Bronze
2535,Customer2535,LN2535,customer2535@shopmail.com,2024-07-10,SE,Bronze
2536,Customer2536,LN2536,customer2536@shopmail.com,2025-01-30,MW,Gold
2537,Customer2537,LN2537,customer2537@shopmail.com,2023-01-10,SE,Silver
2538,Customer2538,LN2538,customer2538@shopmail.com,2023-07-28,UNK,Silver
2539,Customer2539,LN2539,customer2539@shopmail.com,2023-09-03,SE,Bronze
2540,Customer2540,LN2540,customer2540@shopmail.com,2023-07-22,SW,Bronze
2541,Customer2541,LN2541,customer2541@shopmail.com,2022-11-30,SW,Gold
2542,Customer2542,LN2542,customer2542@shopmail.com,2025-01-21,P,Bronze
2543,Customer2543,LN2543,customer2543@shopmail.com,2025-01-04,MW,Silver
2544,Customer2544,LN2544,customer2544@shopmail.com,2023-03-14,P,Gold
2545,Customer2545,LN2545,customer2545@shopmail.com,2024-07-15,MW,Silver
2546,Customer2546,LN2546,customer2546@shopmail.com,2023-04-03,W,Bronze
2547,Customer2547,LN2547,customer2547@shopmail.com,2024-07-03,SW,Silver
2548,Customer2548,LN2548,customer2548@shopmail.com,2023-11-04,W,Bronze
2549,Customer2549,LN2549,customer2549@shopmail.com,2023-06-25,MW,Bronze
2550,Customer2550,LN2550,customer2550@shopmail.com,2022-05-28,W,Bronze
2551,Customer2551,LN2551,customer2551@shopmail.com,2024-01-23,MW,Gold
2552,Customer2552,LN2552,customer2552@shopmail.com,2023-01-05,MW,Silver
2553,Customer2553,LN2553,customer2553@shopmail.com,2022-09-07,MW,Bronze
2554,Customer2554,LN2554,customer2554@shopmail.com,2022-08-11,W,Bronze
2555,Customer2555,LN2555,customer2555@shopmail.com,2025-02-03,SW,Silver
2556,Customer2556,LN2556,customer2556@shopmail.com,2022-04-29,NE,Gold
2557,Customer2557,LN2557,customer2557@shopmail.com,2024-07-07,W,Bronze
2558,Customer2558,LN2558,customer2558@shopmail.com,2024-09-23,W,Bronze
2559,Customer2559,LN2559,customer2559@shopmail.com,2022-02-05,NE,Gold
2560,Customer2560,LN2560,customer2560@shopmail.com,2023-11-09,P,Gold
2561,Customer2561,LN2561,customer2561@shopmail.com,2023-10-27,SW,Gold
2562,Customer2562,LN2562,customer2562@shopmail.com,2023-02-17,NE,Bronze
2563,Customer2563,LN2563,customer2563@shopmail.com,2024-02-06,MW,Bronze
2564,Customer2564,LN2564,customer2564@shopmail.com,2023-04-15,P,Bronze
2565,Customer2565,LN2565,customer2565@shopmail.com,2023-05-21,SE,Bronze
2566,Customer2566,LN2566,customer2566@shopmail.com,2023-05-12,P,Gold
2567,Customer2567,LN2567,customer2567@shopmail.com,2024-07-09,MW,Bronze
2568,Customer2568,LN2568,customer2568@shopmail.com,2023-12-30,SE,Silver
2569,Customer2569,LN2569,customer2569@shopmail.com,2023-03-12,MW,Gold
2570,Customer2570,LN2570,customer2570@shopmail.com,2024-12-01,SW,Gold
2571,Customer2571,LN2571,customer2571@shopmail.com,2024-07-11,W,Silver
2572,Customer2572,LN2572,customer2572@shopmail.com,2024-12-08,P,Gold
2573,Customer2573,LN2573,customer2573@shopmail.com,2024-04-20,SE,Bronze
2574,Customer2574,LN2574,customer2574@shopmail.com,2023-03-27,P,Bronze
2575,Customer2575,LN2575,customer2575@shopmail.com,2024-06-07,SW,Bronze
2576,Customer2576,LN2576,customer2576@shopmail.com,2023-01-14,NE,Gold
2577,Customer2577,LN2577,customer2577@shopmail.com,2022-11-08,P,Gold
2578,Customer2578,LN2578,customer2578@shopmail.com,2023-06-03,MW,Bronze
2579,Customer2579,LN2579,customer2579@shopmail.com,2025-01-19,SW,Bronze
2580,Customer2580,LN2580,customer2580@shopmail.com,2023-10-16,W,Bronze
2581,Customer2581,LN2581,customer2581@shopmail.com,2023-03-18,NE,Bronze
2582,Customer2582,LN2582,customer2582@shopmail.com,2023-06-16,SE,Silver
2583,Customer2583,LN2583,customer2583@shopmail.com,2022-12-01,W,Bronze
2584,Customer2584,LN2584,customer2584@shopmail.com,2024-01-28,SE,Silver
2585,Customer2585,LN2585,customer2585@shopmail.com,2023-02-07,NE,Silver
2586,Customer2586,LN2586,customer2586@shopmail.com,2023-09-30,NE,Bronze
2587,Customer2587,LN2587,customer2587@shopmail.com,2023-03-02,W,Bronze
2588,Customer2588,LN2588,customer2588@shopmail.com,2023-01-04,NE,Gold
2589,Customer2589,LN2589,customer2589@shopmail.com,2025-01-20,NE,Silver
2590,Customer2590,LN2590,customer2590@shopmail.com,2023-02-02,SW,Bronze
2591,Customer2591,LN2591,customer2591@shopmail.com,2022-03-23,NE,Bronze
2592,Customer2592,LN2592,customer2592@shopmail.com,2023-03-12,SW,Gold
2593,Customer2593,LN2593,customer2593@shopmail.com,2023-09-04,SW,Silver
2594,Customer2594,LN2594,customer2594@shopmail.com,2022-04-19,SW,Silver
2595,Customer2595,LN2595,customer2595@shopmail.com,2022-12-18,MW,Silver
2596,Customer2596,LN2596,customer2596@shopmail.com,2022-07-10,W,Gold
2597,Customer2597,LN2597,customer2597@shopmail.com,2023-07-30,SW,Bronze
2598,Customer2598,LN2598,customer2598@shopmail.com,2024-04-11,MW,Silver
2599,Customer2599,LN2599,customer2599@shopmail.com,2025-01-18,NE,Bronze
2600,Customer2600,LN2600,customer2600@shopmail.com,2023-03-24,SE,Silver
2601,Customer2601,LN2601,customer2601@shopmail.com,2024-09-19,NE,Gold
2602,Customer2602,LN2602,customer2602@shopmail.com,2022-09-04,NE,Gold
2603,Customer2603,LN2603,customer2603@shopmail.com,2024-06-16,SE,Silver
2604,Customer2604,LN2604,customer2604@shopmail.com,2023-10-10,SE,Silver
2605,Customer2605,LN2605,customer2605@shopmail.com,2024-05-21,NE,Gold
2606,Customer2606,LN2606,customer2606@shopmail.com,2024-05-18,SE,Gold
2607,Customer2607,LN2607,customer2607@shopmail.com,2023-09-05,SW,Silver
2608,Customer2608,LN2608,customer2608@shopmail.com,2022-10-24,SE,Bronze
2609,Customer2609,LN2609,customer2609@shopmail.com,2023-08-29,SE,Bronze
2610,Customer2610,LN2610,customer2610@shopmail.com,2024-08-08,NE,Gold
2611,Customer2611,LN2611,customer2611@shopmail.com,2025-01-21,NE,Silver
2612,Customer2612,LN2612,customer2612@shopmail.com,2024-12-02,NE,Silver
2613,Customer2613,LN2613,customer2613@shopmail.com,2022-07-28,MW,Silver
2614,Customer2614,LN2614,customer2614@shopmail.com,2023-11-19,SW,Bronze
2615,Customer2615,LN2615,customer2615@shopmail.com,2022-05-01,W,Bronze
2616,Customer2616,LN2616,customer2616@shopmail.com,2024-02-09,SW,Silver
2617,Customer2617,LN2617,customer2617@shopmail.com,2025-02-15,SW,Bronze
2618,Customer2618,LN2618,customer2618@shopmail.com,2022-03-02,P,Silver
2619,Customer2619,LN2619,customer2619@shopmail.com,2024-01-26,SE,Silver
2620,Customer2620,LN2620,customer2620@shopmail.com,2024-12-23,W,Silver
2621,Customer2621,LN2621,customer2621@shopmail.com,2024-09-01,P,Bronze
2622,Customer2622,LN2622,customer2622@shopmail.com,2023-03-28,SW,Silver
2623,Customer2623,LN2623,customer2623@shopmail.com,2022-04-30,P,Bronze
2624,Customer2624,LN2624,customer2624@shopmail.com,2024-11-28,NE,Bronze
2625,Customer2625,LN2625,customer2625@shopmail.com,2024-11-25,P,Bronze
2626,Customer2626,LN2626,customer2626@shopmail.com,2023-10-28,SW,Bronze
2627,Customer2627,LN2627,customer2627@shopmail.com,2025-01-30,SE,Gold
2628,Customer2628,LN2628,customer2628@shopmail.com,2022-01-06,NE,Gold
2629,Customer2629,LN2629,customer2629@shopmail.com,2023-12-11,W,Bronze
2630,Customer2630,LN2630,customer2630@shopmail.com,2022-02-14,MW,Silver
2631,Customer2631,LN2631,customer2631@shopmail.com,2024-12-12,SE,Silver
2632,Customer2632,LN2632,customer2632@shopmail.com,2024-02-22,MW,Silver
2633,Customer2633,LN2633,customer2633@shopmail.com,2024-11-16,P,Gold
2634,Customer2634,LN2634,customer2634@shopmail.com,2023-10-10,MW,Silver
2635,Customer2635,LN2635,customer2635@shopmail.com,2022-04-06,NE,Bronze
2636,Customer2636,LN2636,customer2636@shopmail.com,2022-01-31,SE,Bronze
2637,Customer2637,LN2637,customer2637@shopmail.com,2023-01-21,NE,Bronze
2638,Customer2638,LN2638,customer2638@shopmail.com,2024-05-04,W,Gold
2639,Customer2639,LN2639,customer2639@shopmail.com,2022-06-23,W,Silver
2640,Customer2640,LN2640,customer2640@shopmail.com,2024-09-06,P,Bronze
2641,Customer2641,LN2641,customer2641@shopmail.com,2022-10-03,SW,Bronze
2642,Customer2642,LN2642,customer2642@shopmail.com,2023-07-25,W,Gold
2643,Customer2643,LN2643,customer2643@shopmail.com,2022-08-22,MW,Bronze
2644,Customer2644,LN2644,customer2644@shopmail.com,2023-06-20,SW,Silver
2645,Customer2645,LN2645,customer2645@shopmail.com,2023-06-05,NE,Silver
2646,Customer2646,LN2646,customer2646@shopmail.com,2022-01-07,SW,Bronze
2647,Customer2647,LN2647,customer2647@shopmail.com,2023-10-15,SW,Bronze
2648,Customer2648,LN2648,customer2648@shopmail.com,2024-06-23,UNK,Bronze
2649,Customer2649,LN2649,customer2649@shopmail.com,2024-12-12,SW,Bronze
2650,Customer2650,LN2650,customer2650@shopmail.com,2023-01-16,W,Silver
2651,Customer2651,LN2651,customer2651@shopmail.com,2024-10-09,MW,Silver
2652,Customer2652,LN2652,customer2652@shopmail.com,2024-10-07,SW,Bronze
2653,Customer2653,LN2653,customer2653@shopmail.com,2025-02-10,SE,Silver
2654,Customer2654,LN2654,customer2654@shopmail.com,2023-03-06,SE,Bronze
2655,Customer2655,LN2655,customer2655@shopmail.com,2024-09-05,NE,Bronze
2656,Customer2656,LN2656,customer2656@shopmail.com,2023-10-12,SE,Silver
2657,Customer2657,LN2657,customer2657@shopmail.com,2022-03-09,W,Silver
2658,Customer2658,LN2658,customer2658@shopmail.com,2022-11-07,P,Silver
2659,Customer2659,LN2659,customer2659@shopmail.com,2024-02-12,SW,Bronze
2660,Customer2660,LN2660,customer2660@shopmail.com,2022-07-04,SW,Silver
2661,Customer2661,LN2661,customer2661@shopmail.com,2023-05-15,SW,Bronze
2662,Customer2662,LN2662,customer2662@shopmail.com,2024-06-10,MW,Gold
2663,Customer2663,LN2663,customer2663@shopmail.com,2022-06-22,MW,Silver
2664,Customer2664,LN2664,missing_2664@shopmail.com,2023-07-26,SW,Gold
2665,Customer2665,LN2665,customer2665@shopmail.com,2022-09-05,W,Bronze
2666,Customer2666,LN2666,customer2666@shopmail.com,2023-09-09,MW,Bronze
2667,Customer2667,LN2667,customer2667@shopmail.com,2022-10-04,SW,Silver
2668,Customer2668,LN2668,customer2668@shopmail.com,2025-01-15,MW,Bronze
2669,Customer2669,LN2669,customer2669@shopmail.com,2022-03-30,SE,Silver
2670,Customer2670,LN2670,customer2670@shopmail.com,2025-01-13,SE,Silver
