customer_key,customer_id,first_name,last_name,email,signup_date,loyalty_tier,region_key
2446,2446,Customer2446,LN2446,customer2446@shopmail.com,2024-10-25,Silver,3
2447,2447,Customer2447,LN2447,customer2447@shopmail.com,2024-06-08,Silver,2
2448,2448,Customer2448,LN2448,customer2448@shopmail.com,2024-01-14,Bronze,1
2449,2449,Customer2449,LN2449,missing_2449@shopmail.com,2024-06-13,Bronze,7
2450,2450,Customer2450,LN2450,customer2450@shopmail.com,2022-07-17,Bronze,7
2451,2451,Customer2451,LN2451,customer2451@shopmail.com,2024-08-23,Bronze,7
2452,2452,Customer2452,LN2452,customer2452@shopmail.com,2024-10-20,Bronze,7
2453,2453,Customer2453,LN2453,customer2453@shopmail.com,2022-04-20,Bronze,3
2454,2454,Customer2454,LN2454,customer2454@shopmail.com,2023-06-25,Silver,3
2455,2455,Customer2455,LN2455,customer2455@shopmail.com,2024-08-12,Gold,5
2456,2456,Customer2456,LN2456,customer2456@shopmail.com,2023-07-02,Silver,4
2457,2457,Customer2457,LN2457,customer2457@shopmail.com,2024-08-24,Silver,5
2458,2458,Customer2458,LN2458,customer2458@shopmail.com,2024-12-11,Silver,7
2459,2459,Customer2459,LN2459,customer2459@shopmail.com,2023-06-30,Bronze,2
2460,2460,Customer2460,LN2460,customer2460@shopmail.com,2022-03-10,Silver,7
2461,2461,Customer2461,LN2461,customer2461@shopmail.com,2023-01-27,Bronze,5
2462,2462,Customer2462,LN2462,customer2462@shopmail.com,2022-09-05,Silver,3
2463,2463,Customer2463,LN2463,customer2463@shopmail.com,2023-06-30,Bronze,4
2464,2464,Customer2464,LN2464,customer2464@shopmail.com,2023-11-05,Gold,3
2465,2465,Customer2465,LN2465,customer2465@shopmail.com,2023-06-18,Gold,1
2466,2466,Customer2466,LN2466,customer2466@shopmail.com,2022-08-13,Bronze,5
2467,2467,Customer2467,LN2467,customer2467@shopmail.com,2022-12-13,Bronze,5
2468,2468,Customer2468,LN2468,customer2468@shopmail.com,2024-02-21,Bronze,5
2469,2469,Customer2469,LN2469,customer2469@shopmail.com,2022-02-01,Silver,3
2470,2470,Customer2470,LN2470,customer2470@shopmail.com,2022-09-04,Silver,4
2471,2471,Customer2471,LN2471,customer2471@shopmail.com,2024-10-23,Bronze,7
2472,2472,Customer2472,LN2472,customer2472@shopmail.com,2022-04-25,Silver,3
2473,2473,Customer2473,LN2473,customer2473@shopmail.com,2023-04-22,Bronze,4
2474,2474,Customer2474,LN2474,customer2474@shopmail.com,2022-08-27,Bronze,4
2475,2475,Customer2475,LN2475,customer2475@shopmail.com,2022-05-01,Bronze,1
2476,2476,Customer2476,LN2476,customer2476@shopmail.com,2023-05-02,Silver,7
2477,2477,Customer2477,LN2477,customer2477@shopmail.com,2023-08-23,Bronze,3
2478,2478,Customer2478,LN2478,customer2478@shopmail.com,2022-07-22,Bronze,7
2479,2479,Customer2479,LN2479,customer2479@shopmail.com,2022-03-31,Bronze,7
2480,2480,Customer2480,LN2480,customer2480@shopmail.com,2022-06-04,Gold,1
2481,2481,Customer2481,LN2481,customer2481@shopmail.com,2024-01-20,Silver,5
2482,2482,Customer2482,LN2482,customer2482@shopmail.com,2024-09-16,Gold,4
2483,2483,Customer2483,LN2483,missing_2483@shopmail.com,2022-07-27,Silver,1
2484,2484,Customer2484,LN2484,customer2484@shopmail.com,2023-01-04,Silver,4
2485,2485,Customer2485,LN2485,customer2485@shopmail.com,2023-01-31,Bronze,2
2486,2486,Customer2486,LN2486,customer2486@shopmail.com,2023-02-19,Silver,3
2487,2487,Customer2487,LN2487,customer2487@shopmail.com,2022-10-08,Bronze,7
2488,2488,Customer2488,LN2488,customer2488@shopmail.com,2022-03-05,Bronze,5
2489,2489,Customer2489,LN2489,customer2489@shopmail.com,2023-08-27,Bronze,2
2490,2490,Customer2490,LN2490,customer2490@shopmail.com,2023-02-15,Bronze,2
2491,2491,Customer2491,LN2491,customer2491@shopmail.com,2023-01-29,Gold,2
2492,2492,Customer2492,LN2492,customer2492@shopmail.com,2022-11-01,Gold,7
2493,2493,Customer2493,LN2493,customer2493@shopmail.com,2024-12-04,Silver,4
2494,2494,Customer2494,LN2494,customer2494@shopmail.com,2023-12-04,Bronze,4
2495,2495,Customer2495,LN2495,customer2495@shopmail.com,2023-04-27,Gold,3
2496,2496,Customer2496,LN2496,customer2496@shopmail.com,2022-08-25,Silver,3
2497,2497,Customer2497,LN2497,customer2497@shopmail.com,2024-07-10,Bronze,7
2498,2498,Customer2498,LN2498,customer2498@shopmail.com,2024-10-18,Silver,4
2499,2499,Customer2499,LN2499,customer2499@shopmail.com,2022-02-07,Silver,5
2500,2500,Customer2500,LN2500,customer2500@shopmail.com,2024-12-05,Bronze,4
2501,2501,Customer2501,LN2501,customer2501@shopmail.com,2024-03-15,Silver,3
2502,2502,Customer2502,LN2502,customer2502@shopmail.com,2022-04-25,Silver,2
2503,2503,Customer2503,LN2503,customer2503@shopmail.com,2024-05-16,Bronze,7
2504,2504,Customer2504,LN2504,customer2504@shopmail.com,2022-05-04,Bronze,5
2505,2505,Customer2505,LN2505,customer2505@shopmail.com,2022-02-28,Silver,7
2506,2506,Customer2506,LN2506,customer2506@shopmail.com,2022-05-13,Silver,1
2507,2507,Customer2507,LN2507,customer2507@shopmail.com,2023-06-13,Gold,2
2508,2508,Customer2508,LN2508,customer2508@shopmail.com,2023-12-14,Silver,7
2509,2509,Customer2509,LN2509,customer2509@shopmail.com,2023-04-14,Silver,5
2510,2510,Customer2510,LN2510,customer2510@shopmail.com,2022-05-21,Silver,1
2511,2511,Customer2511,LN2511,customer2511@shopmail.com,2022-08-18,Silver,1
2512,2512,Customer2512,LN2512,customer2512@shopmail.com,2024-09-07,Silver,1
2513,2513,Customer2513,LN2513,customer2513@shopmail.com,2025-01-12,Bronze,1
2514,2514,Customer2514,LN2514,customer2514@shopmail.com,2024-05-17,Silver,4
2515,2515,Customer2515,LN2515,customer2515@shopmail.com,2022-04-29,Silver,4
2516,2516,Customer2516,LN2516,customer2516@shopmail.com,2024-07-31,Silver,4
2517,2517,Customer2517,LN2517,customer2517@shopmail.com,2024-03-06,Gold,2
2518,2518,Customer2518,LN2518,customer2518@shopmail.com,2023-08-28,Silver,3
2519,2519,Customer2519,LN2519,customer2519@shopmail.com,2022-06-14,Bronze,4
2520,2520,Customer2520,LN2520,customer2520@shopmail.com,2025-02-20,Bronze,2
2521,2521,Customer2521,LN2521,customer2521@shopmail.com,2023-05-24,Bronze,2
2522,2522,Customer2522,LN2522,customer2522@shopmail.com,2022-02-20,Bronze,3
2523,2523,Customer2523,LN2523,customer2523@shopmail.com,2022-08-30,Bronze,1
2524,2524,Customer2524,LN2524,customer2524@shopmail.com,2023-04-07,Bronze,4
2525,2525,Customer2525,LN2525,customer2525@shopmail.com,2022-03-13,Bronze,1
2526,2526,Customer2526,LN2526,customer2526@shopmail.com,2023-01-08,Bronze,2
2527,2527,Customer2527,LN2527,customer2527@shopmail.com,2023-06-23,Silver,4
2528,2528,Customer2528,LN2528,customer2528@shopmail.com,2024-12-26,Silver,4
2529,2529,Customer2529,LN2529,customer2529@shopmail.com,2022-04-10,Bronze,7
2530,2530,Customer2530,LN2530,customer2530@shopmail.com,2023-10-26,Bronze,2
2531,2531,Customer2531,LN2531,customer2531@shopmail.com,2024-11-19,Bronze,1
2532,2532,Customer2532,LN2532,customer2532@shopmail.com,2024-07-16,Bronze,7
2533,2533,Customer2533,LN2533,customer2533@shopmail.com,2024-11-29,Bronze,3
2534,2534,Customer2534,LN2534,customer2534@shopmail.com,2022-07-15,Bronze,5
2535,2535,Customer2535,LN2535,customer2535@shopmail.com,2024-07-10,Bronze,4
2536,2536,Customer2536,LN2536,customer2536@shopmail.com,2025-01-30,Gold,1
2537,2537,Customer2537,LN2537,customer2537@shopmail.com,2023-01-10,Silver,4
2538,2538,Customer2538,LN2538,customer2538@shopmail.com,2023-07-28,Silver,6
2539,2539,Customer2539,LN2539,customer2539@shopmail.com,2023-09-03,Bronze,4
2540,2540,Customer2540,LN2540,customer2540@shopmail.com,2023-07-22,Bronze,5
2541,2541,Customer2541,LN2541,customer2541@shopmail.com,2022-11-30,Gold,5
2542,2542,Customer2542,LN2542,customer2542@shopmail.com,2025-01-21,Bronze,3
2543,2543,Customer2543,LN2543,customer2543@shopmail.com,2025-01-04,Silver,1
2544,2544,Customer2544,LN2544,customer2544@shopmail.com,2023-03-14,Gold,3
2545,2545,Customer2545,LN2545,customer2545@shopmail.com,2024-07-15,Silver,1
2546,2546,Customer2546,LN2546,customer2546@shopmail.com,2023-04-03,Bronze,7
2547,2547,Customer2547,LN2547,customer2547@shopmail.com,2024-07-03,Silver,5
2548,2548,Customer2548,LN2548,customer2548@shopmail.com,2023-11-04,Bronze,7
2549,2549,Customer2549,LN2549,customer2549@shopmail.com,2023-06-25,Bronze,1
2550,2550,Customer2550,LN2550,customer2550@shopmail.com,2022-05-28,Bronze,7
2551,2551,Customer2551,LN2551,customer2551@shopmail.com,2024-01-23,Gold,1
2552,2552,Customer2552,LN2552,customer2552@shopmail.com,2023-01-05,Silver,1
2553,2553,Customer2553,LN2553,customer2553@shopmail.com,2022-09-07,Bronze,1
2554,2554,Customer2554,LN2554,customer2554@shopmail.com,2022-08-11,Bronze,7
2555,2555,Customer2555,LN2555,customer2555@shopmail.com,2025-02-03,Silver,5
2556,2556,Customer2556,LN2556,customer2556@shopmail.com,2022-04-29,Gold,2
2557,2557,Customer2557,LN2557,customer2557@shopmail.com,2024-07-07,Bronze,7
2558,2558,Customer2558,LN2558,customer2558@shopmail.com,2024-09-23,Bronze,7
2559,2559,Customer2559,LN2559,customer2559@shopmail.com,2022-02-05,Gold,2
2560,2560,Customer2560,LN2560,customer2560@shopmail.com,2023-11-09,Gold,3
2561,2561,Customer2561,LN2561,customer2561@shopmail.com,2023-10-27,Gold,5
2562,2562,Customer2562,LN2562,customer2562@shopmail.com,2023-02-17,Bronze,2
2563,2563,Customer2563,LN2563,customer2563@shopmail.com,2024-02-06,Bronze,1
2564,2564,Customer2564,LN2564,customer2564@shopmail.com,2023-04-15,Bronze,3
2565,2565,Customer2565,LN2565,customer2565@shopmail.com,2023-05-21,Bronze,4
2566,2566,Customer2566,LN2566,customer2566@shopmail.com,2023-05-12,Gold,3
2567,2567,Customer2567,LN2567,customer2567@shopmail.com,2024-07-09,Bronze,1
2568,2568,Customer2568,LN2568,customer2568@shopmail.com,2023-12-30,Silver,4
2569,2569,Customer2569,LN2569,customer2569@shopmail.com,2023-03-12,Gold,1
2570,2570,Customer2570,LN2570,customer2570@shopmail.com,2024-12-01,Gold,5
2571,2571,Customer2571,LN2571,customer2571@shopmail.com,2024-07-11,Silver,7
2572,2572,Customer2572,LN2572,customer2572@shopmail.com,2024-12-08,Gold,3
2573,2573,Customer2573,LN2573,customer2573@shopmail.com,2024-04-20,Bronze,4
2574,2574,Customer2574,LN2574,customer2574@shopmail.com,2023-03-27,Bronze,3
2575,2575,Customer2575,LN2575,customer2575@shopmail.com,2024-06-07,Bronze,5
2576,2576,Customer2576,LN2576,customer2576@shopmail.com,2023-01-14,Gold,2
2577,2577,Customer2577,LN2577,customer2577@shopmail.com,2022-11-08,Gold,3
2578,2578,Customer2578,LN2578,customer2578@shopmail.com,2023-06-03,Bronze,1
2579,2579,Customer2579,LN2579,customer2579@shopmail.com,2025-01-19,Bronze,5
2580,2580,Customer2580,LN2580,customer2580@shopmail.com,2023-10-16,Bronze,7
2581,2581,Customer2581,LN2581,customer2581@shopmail.com,2023-03-18,Bronze,2
2582,2582,Customer2582,LN2582,customer2582@shopmail.com,2023-06-16,Silver,4
2583,2583,Customer2583,LN2583,customer2583@shopmail.com,2022-12-01,Bronze,7
2584,2584,Customer2584,LN2584,customer2584@shopmail.com,2024-01-28,Silver,4
2585,2585,Customer2585,LN2585,customer2585@shopmail.com,2023-02-07,Silver,2
2586,2586,Customer2586,LN2586,customer2586@shopmail.com,2023-09-30,Bronze,2
2587,2587,Customer2587,LN2587,customer2587@shopmail.com,2023-03-02,Bronze,7
2588,2588,Customer2588,LN2588,customer2588@shopmail.com,2023-01-04,Gold,2
2589,2589,Customer2589,LN2589,customer2589@shopmail.com,2025-01-20,Silver,2
2590,2590,Customer2590,LN2590,customer2590@shopmail.com,2023-02-02,Bronze,5
2591,2591,Customer2591,LN2591,customer2591@shopmail.com,2022-03-23,Bronze,2
2592,2592,Customer2592,LN2592,customer2592@shopmail.com,2023-03-12,Gold,5
2593,2593,Customer2593,LN2593,customer2593@shopmail.com,2023-09-04,Silver,5
2594,2594,Customer2594,LN2594,customer2594@shopmail.com,2022-04-19,Silver,5
2595,2595,Customer2595,LN2595,customer2595@shopmail.com,2022-12-18,Silver,1
2596,2596,Customer2596,LN2596,customer2596@shopmail.com,2022-07-10,Gold,7
2597,2597,Customer2597,LN2597,customer2597@shopmail.com,2023-07-30,Bronze,5
2598,2598,Customer2598,LN2598,customer2598@shopmail.com,2024-04-11,Silver,1
2599,2599,Customer2599,LN2599,customer2599@shopmail.com,2025-01-18,Bronze,2
2600,2600,Customer2600,LN2600,customer2600@shopmail.com,2023-03-24,Silver,4
2601,2601,Customer2601,LN2601,customer2601@shopmail.com,2024-09-19,Gold,2
2602,2602,Customer2602,LN2602,customer2602@shopmail.com,2022-09-04,Gold,2
2603,2603,Customer2603,LN2603,customer2603@shopmail.com,2024-06-16,Silver,4
2604,2604,Customer2604,LN2604,customer2604@shopmail.com,2023-10-10,Silver,4
2605,2605,Customer2605,LN2605,customer2605@shopmail.com,2024-05-21,Gold,2
2606,2606,Customer2606,LN2606,customer2606@shopmail.com,2024-05-18,Gold,4
2607,2607,Customer2607,LN2607,customer2607@shopmail.com,2023-09-05,Silver,5
2608,2608,Customer2608,LN2608,customer2608@shopmail.com,2022-10-24,Bronze,4
2609,2609,Customer2609,LN2609,customer2609@shopmail.com,2023-08-29,Bronze,4
2610,2610,Customer2610,LN2610,customer2610@shopmail.com,2024-08-08,Gold,2
2611,2611,Customer2611,LN2611,customer2611@shopmail.com,2025-01-21,Silver,2
2612,2612,Customer2612,LN2612,customer2612@shopmail.com,2024-12-02,Silver,2
2613,2613,Customer2613,LN2613,customer2613@shopmail.com,2022-07-28,Silver,1
2614,2614,Customer2614,LN2614,customer2614@shopmail.com,2023-11-19,Bronze,5
2615,2615,Customer2615,LN2615,customer2615@shopmail.com,2022-05-01,Bronze,7
2616,2616,Customer2616,LN2616,customer2616@shopmail.com,2024-02-09,Silver,5
2617,2617,Customer2617,LN2617,customer2617@shopmail.com,2025-02-15,Bronze,5
2618,2618,Customer2618,LN2618,customer2618@shopmail.com,2022-03-02,Silver,3
2619,2619,Customer2619,LN2619,customer2619@shopmail.com,2024-01-26,Silver,4
2620,2620,Customer2620,LN2620,customer2620@shopmail.com,2024-12-23,Silver,7
2621,2621,Customer2621,LN2621,customer2621@shopmail.com,2024-09-01,Bronze,3
2622,2622,Customer2622,LN2622,customer2622@shopmail.com,2023-03-28,Silver,5
2623,2623,Customer2623,LN2623,customer2623@shopmail.com,2022-04-30,Bronze,3
2624,2624,Customer2624,LN2624,customer2624@shopmail.com,2024-11-28,Bronze,2
2625,2625,Customer2625,LN2625,customer2625@shopmail.com,2024-11-25,Bronze,3
2626,2626,Customer2626,LN2626,customer2626@shopmail.com,2023-10-28,Bronze,5
2627,2627,Customer2627,LN2627,customer2627@shopmail.com,2025-01-30,Gold,4
2628,2628,Customer2628,LN2628,customer2628@shopmail.com,2022-01-06,Gold,2
2629,2629,Customer2629,LN2629,customer2629@shopmail.com,2023-12-11,Bronze,7
2630,2630,Customer2630,LN2630,customer2630@shopmail.com,2022-02-14,Silver,1
2631,2631,Customer2631,LN2631,customer2631@shopmail.com,2024-12-12,Silver,4
2632,2632,Customer2632,LN2632,customer2632@shopmail.com,2024-02-22,Silver,1
2633,2633,Customer2633,LN2633,customer2633@shopmail.com,2024-11-16,Gold,3
2634,2634,Customer2634,LN2634,customer2634@shopmail.com,2023-10-10,Silver,1
2635,2635,Customer2635,LN2635,customer2635@shopmail.com,2022-04-06,Bronze,2
2636,2636,Customer2636,LN2636,customer2636@shopmail.com,2022-01-31,Bronze,4
2637,2637,Customer2637,LN2637,customer2637@shopmail.com,2023-01-21,Bronze,2
2638,2638,Customer2638,LN2638,customer2638@shopmail.com,2024-05-04,Gold,7
2639,2639,Customer2639,LN2639,customer2639@shopmail.com,2022-06-23,Silver,7
2640,2640,Customer2640,LN2640,customer2640@shopmail.com,2024-09-06,Bronze,3
2641,2641,Customer2641,LN2641,customer2641@shopmail.com,2022-10-03,Bronze,5
2642,2642,Customer2642,LN2642,customer2642@shopmail.com,2023-07-25,Gold,7
2643,2643,Customer2643,LN2643,customer2643@shopmail.com,2022-08-22,Bronze,1
2644,2644,Customer2644,LN2644,customer2644@shopmail.com,2023-06-20,Silver,5
2645,2645,Customer2645,LN2645,customer2645@shopmail.com,2023-06-05,Silver,2
2646,2646,Customer2646,LN2646,customer2646@shopmail.com,2022-01-07,Bronze,5
2647,2647,Customer2647,LN2647,customer2647@shopmail.com,2023-10-15,Bronze,5
2648,2648,Customer2648,LN2648,customer2648@shopmail.com,2024-06-23,Bronze,6
2649,2649,Customer2649,LN2649,customer2649@shopmail.com,2024-12-12,Bronze,5
2650,2650,Customer2650,LN2650,customer2650@shopmail.com,2023-01-16,Silver,7
2651,2651,Customer2651,LN2651,customer2651@shopmail.com,2024-10-09,Silver,1
2652,2652,Customer2652,LN2652,customer2652@shopmail.com,2024-10-07,Bronze,5
2653,2653,Customer2653,LN2653,customer2653@shopmail.com,2025-02-10,Silver,4
2654,2654,Customer2654,LN2654,customer2654@shopmail.com,2023-03-06,Bronze,4
2655,2655,Customer2655,LN2655,customer2655@shopmail.com,2024-09-05,Bronze,2
2656,2656,Customer2656,LN2656,customer2656@shopmail.com,2023-10-12,Silver,4
2657,2657,Customer2657,LN2657,customer2657@shopmail.com,2022-03-09,Silver,7
2658,2658,Customer2658,LN2658,customer2658@shopmail.com,2022-11-07,Silver,3
2659,2659,Customer2659,LN2659,customer2659@shopmail.com,2024-02-12,Bronze,5
2660,2660,Customer2660,LN2660,customer2660@shopmail.com,2022-07-04,Silver,5
2661,2661,Customer2661,LN2661,customer2661@shopmail.com,2023-05-15,Bronze,5
2662,2662,Customer2662,LN2662,customer2662@shopmail.com,2024-06-10,Gold,1
2663,2663,Customer2663,LN2663,customer2663@shopmail.com,2022-06-22,Silver,1
2664,2664,Customer2664,LN2664,missing_2664@shopmail.com,2023-07-26,Gold,5
2665,2665,Customer2665,LN2665,customer2665@shopmail.com,2022-09-05,Bronze,7
2666,2666,Customer2666,LN2666,customer2666@shopmail.com,2023-09-09,Bronze,1
2667,2667,Customer2667,LN2667,customer2667@shopmail.com,2022-10-04,Silver,5
2668,2668,Customer2668,LN2668,customer2668@shopmail.com,2025-01-15,Bronze,1
2669,2669,Customer2669,LN2669,customer2669@shopmail.com,2022-03-30,Silver,4
2670,2670,Customer2670,LN2670,customer2670@shopmail.com,2025-01-13,Silver,4
2671,2671,Customer2671,LN2671,customer2671@shopmail.com,2024-06-29,Gold,2
2672,2672,Customer2672,LN2672,customer2672@shopmail.com,2024-09-10,Bronze,1
2673,2673,Customer2673,LN2673,customer2673@shopmail.com,2024-09-06,Gold,7
2674,2674,Customer2674,LN2674,customer2674@shopmail.com,2022-08-04,Bronze,7
2675,2675,Customer2675,LN2675,customer2675@shopmail.com,2024-12-06,Bronze,3
2676,2676,Customer2676,LN2676,customer2676@shopmail.com,2023-11-15,Silver,2
2677,2677,Customer2677,LN2677,customer2677@shopmail.com,2025-01-11,Bronze,7
2678,2678,Customer2678,LN2678,customer2678@shopmail.com,2024-10-06,Gold,7
2679,2679,Customer2679,LN2679,customer2679@shopmail.com,2023-10-29,Gold,1
2680,2680,Customer2680,LN2680,customer2680@shopmail.com,2023-03-07,Gold,4
2681,2681,Customer2681,LN2681,customer2681@shopmail.com,2022-05-15,Gold,1
2682,2682,Customer2682,LN2682,customer2682@shopmail.com,2022-04-27,Silver,7
2683,2683,Customer2683,LN2683,customer2683@shopmail.com,2023-03-25,Bronze,3
2684,2684,Customer2684,LN2684,customer2684@shopmail.com,2024-07-21,Gold,5
2685,2685,Customer2685,LN2685,customer2685@shopmail.com,2023-08-05,Bronze,5
2686,2686,Customer2686,LN2686,customer2686@shopmail.com,2023-07-09,Silver,5
2687,2687,Customer2687,LN2687,customer2687@shopmail.com,2022-10-09,Bronze,2
2688,2688,Customer2688,LN2688,customer2688@shopmail.com,2023-10-12,Silver,5
2689,2689,Customer2689,LN2689,customer2689@shopmail.com,2024-01-04,Bronze,2
2690,2690,Customer2690,LN2690,customer2690@shopmail.com,2025-02-03,Bronze,3
2691,2691,Customer2691,LN2691,customer2691@shopmail.com,2024-04-18,Bronze,3
2692,2692,Customer2692,LN2692,customer2692@shopmail.com,2023-11-30,Bronze,5
2693,2693,Customer2693,LN2693,customer2693@shopmail.com,2024-11-12,Bronze,1
2694,2694,Customer2694,LN2694,customer2694@shopmail.com,2023-05-04,Bronze,7
2695,2695,Customer2695,LN2695,customer2695@shopmail.com,2024-12-11,Bronze,5
2696,2696,Customer2696,LN2696,customer2696@shopmail.com,2023-03-02,Silver,7
2697,2697,Customer2697,LN2697,customer2697@shopmail.com,2022-05-27,Bronze,5
2698,2698,Customer2698,LN2698,customer2698@shopmail.com,2023-04-26,Silver,4
2699,2699,Customer2699,LN2699,customer2699@shopmail.com,2022-05-29,Bronze,2
2700,2700,Customer2700,LN2700,customer2700@shopmail.com,2022-05-17,Silver,4
2701,2701,Customer2701,LN2701,customer2701@shopmail.com,2024-10-10,Bronze,5
2702,2702,Customer2702,LN2702,customer2702@shopmail.com,2024-07-02,Silver,1
2703,2703,Customer2703,LN2703,customer2703@shopmail.com,2022-09-12,Silver,5
2704,2704,Customer2704,LN2704,customer2704@shopmail.com,2024-08-21,Silver,4
2705,2705,Customer2705,LN2705,customer2705@shopmail.com,2022-03-21,Bronze,3
2706,2706,Customer2706,LN2706,customer2706@shopmail.com,2022-11-24,Silver,1
2707,2707,Customer2707,LN2707,customer2707@shopmail.com,2024-03-23,Bronze,3
2708,2708,Customer2708,LN2708,customer2708@shopmail.com,2022-12-16,Bronze,1
2709,2709,Customer2709,LN2709,customer2709@shopmail.com,2024-04-20,Bronze,1
2710,2710,Customer2710,LN2710,customer2710@shopmail.com,2024-10-02,Silver,5
2711,2711,Customer2711,LN2711,customer2711@shopmail.com,2022-03-17,Bronze,4
2712,2712,Customer2712,LN2712,customer2712@shopmail.com,2022-01-28,Silver,4
2713,2713,Customer2713,LN2713,customer2713@shopmail.com,2024-12-17,Bronze,1
2714,2714,Customer2714,LN2714,customer2714@shopmail.com,2023-08-22,Bronze,7
2715,2715,Customer2715,LN2715,customer2715@shopmail.com,2023-08-06,Bronze,2
2716,2716,Customer2716,LN2716,customer2716@shopmail.com,2023-06-18,Bronze,1
2717,2717,Customer2717,LN2717,customer2717@shopmail.com,2023-05-14,Silver,7
2718,2718,Customer2718,LN2718,customer2718@shopmail.com,2024-03-04,Silver,7
2719,2719,Customer2719,LN2719,customer2719@shopmail.com,2023-10-29,Silver,1
2720,2720,Customer2720,LN2720,customer2720@shopmail.com,2022-07-07,Bronze,2
2721,2721,Customer2721,LN2721,customer2721@shopmail.com,2023-12-22,Bronze,2
2722,2722,Customer2722,LN2722,customer2722@shopmail.com,2024-02-08,Gold,1
2723,2723,Customer2723,LN2723,customer2723@shopmail.com,2022-05-11,Bronze,7
2724,2724,Customer2724,LN2724,customer2724@shopmail.com,2023-03-10,Bronze,2
2725,2725,Customer2725,LN2725,customer2725@shopmail.com,2024-06-28,Gold,3
2726,2726,Customer2726,LN2726,customer2726@shopmail.com,2023-12-13,Bronze,7
2727,2727,Customer2727,LN2727,customer2727@shopmail.com,2022-06-06,Bronze,2
2728,2728,Customer2728,LN2728,customer2728@shopmail.com,2022-02-16,Bronze,1
2729,2729,Customer2729,LN2729,customer2729@shopmail.com,2023-10-31,Silver,4
2730,2730,Customer2730,LN2730,customer2730@shopmail.com,2023-06-15,Bronze,6
2731,2731,Customer2731,LN2731,customer2731@shopmail.com,2025-01-10,Silver,5
2732,2732,Customer2732,LN2732,customer2732@shopmail.com,2023-08-24,Bronze,4
2733,2733,Customer2733,LN2733,customer2733@shopmail.com,2024-12-07,Bronze,4
2734,2734,Customer2734,LN2734,customer2734@shopmail.com,2022-09-04,Bronze,5
2735,2735,Customer2735,LN2735,customer2735@shopmail.com,2023-05-30,Silver,2
2736,2736,Customer2736,LN2736,customer2736@shopmail.com,2022-06-10,Bronze,4
2737,2737,Customer2737,LN2737,customer2737@shopmail.com,2023-10-23,Silver,2
2738,2738,Customer2738,LN2738,customer2738@shopmail.com,2022-08-05,Bronze,5
2739,2739,Customer2739,LN2739,customer2739@shopmail.com,2023-07-21,Bronze,7
2740,2740,Customer2740,LN2740,customer2740@shopmail.com,2023-01-31,Bronze,1
2741,2741,Customer2741,LN2741,customer2741@shopmail.com,2022-08-02,Silver,2
2742,2742,Customer2742,LN2742,customer2742@shopmail.com,2022-04-22,Bronze,1
2743,2743,Customer2743,LN2743,customer2743@shopmail.com,2023-08-12,Silver,3
2744,2744,Customer2744,LN2744,customer2744@shopmail.com,2024-12-25,Gold,4
2745,2745,Customer2745,LN2745,customer2745@shopmail.com,2022-08-17,Silver,2
2746,2746,Customer2746,LN2746,customer2746@shopmail.com,2023-04-11,Silver,2
2747,2747,Customer2747,LN2747,customer2747@shopmail.com,2022-09-16,Silver,7
2748,2748,Customer2748,LN2748,customer2748@shopmail.com,2024-07-19,Silver,2
2749,2749,Customer2749,LN2749,customer2749@shopmail.com,2023-04-23,Bronze,5
2750,2750,Customer2750,LN2750,customer2750@shopmail.com,2025-01-25,Silver,3
2751,2751,Customer2751,LN2751,customer2751@shopmail.com,2022-10-09,Gold,5
2752,2752,Customer2752,LN2752,customer2752@shopmail.com,2022-04-03,Bronze,1
2753,2753,Customer2753,LN2753,customer2753@shopmail.com,2023-11-01,Gold,4
2754,2754,Customer2754,LN2754,customer2754@shopmail.com,2024-01-20,Silver,2
2755,2755,Customer2755,LN2755,customer2755@shopmail.com,2025-02-13,Bronze,2
2756,2756,Customer2756,LN2756,customer2756@shopmail.com,2024-09-29,Gold,3
2757,2757,Customer2757,LN2757,customer2757@shopmail.com,2024-10-13,Bronze,2
2758,2758,Customer2758,LN2758,customer2758@shopmail.com,2023-12-31,Bronze,2
2759,2759,Customer2759,LN2759,customer2759@shopmail.com,2023-02-18,Bronze,7
2760,2760,Customer2760,LN2760,customer2760@shopmail.com,2023-05-09,Silver,1
2761,2761,Customer2761,LN2761,customer2761@shopmail.com,2022-06-03,Bronze,1
2762,2762,Customer2762,LN2762,customer2762@shopmail.com,2023-05-11,Gold,7
2763,2763,Customer2763,LN2763,customer2763@shopmail.com,2023-02-24,Bronze,5
2764,2764,Customer2764,LN2764,customer2764@shopmail.com,2022-02-11,Bronze,3
2765,2765,Customer2765,LN2765,customer2765@shopmail.com,2022-08-24,Silver,1
2766,2766,Customer2766,LN2766,customer2766@shopmail.com,2023-09-07,Bronze,6
2767,2767,Customer2767,LN2767,customer2767@shopmail.com,2023-03-01,Silver,3
2768,2768,Customer2768,LN2768,customer2768@shopmail.com,2025-02-16,Bronze,1
2769,2769,Customer2769,LN2769,customer2769@shopmail.com,2023-07-05,Gold,4
2770,2770,Customer2770,LN2770,customer2770@shopmail.com,2025-01-07,Silver,3
2771,2771,Customer2771,LN2771,customer2771@shopmail.com,2024-01-30,Bronze,4
2772,2772,Customer2772,LN2772,customer2772@shopmail.com,2022-02-16,Bronze,2
2773,2773,Customer2773,LN2773,customer2773@shopmail.com,2022-08-22,Bronze,5
